y	x	label	showSelected	PANEL
0.954545454545455	0.5	End Speed: 82.4 MPH	1	1
0.954545454545455	0.5	End Speed: 82.3 MPH	2	1
0.954545454545455	0.5	End Speed: 83.1 MPH	3	1
0.954545454545455	0.5	End Speed: 83.6 MPH	4	1
0.954545454545455	0.5	End Speed: 84.3 MPH	5	1
0.954545454545455	0.5	End Speed: 83.6 MPH	6	1
0.954545454545455	0.5	End Speed: 84 MPH	7	1
0.954545454545455	0.5	End Speed: 84 MPH	8	1
0.954545454545455	0.5	End Speed: 83.5 MPH	9	1
0.954545454545455	0.5	End Speed: 83.3 MPH	10	1
0.954545454545455	0.5	End Speed: 83.8 MPH	11	1
0.954545454545455	0.5	End Speed: 84.2 MPH	12	1
0.954545454545455	0.5	End Speed: 84 MPH	13	1
0.954545454545455	0.5	End Speed: 83.2 MPH	14	1
0.954545454545455	0.5	End Speed: 83.4 MPH	15	1
0.954545454545455	0.5	End Speed: 83.1 MPH	16	1
0.954545454545455	0.5	End Speed: 82.6 MPH	17	1
0.954545454545455	0.5	End Speed: 82.8 MPH	18	1
0.954545454545455	0.5	End Speed: 83.5 MPH	19	1
0.954545454545455	0.5	End Speed: 81.7 MPH	20	1
0.954545454545455	0.5	End Speed: 82.9 MPH	21	1
0.954545454545455	0.5	End Speed: 83.3 MPH	22	1
0.954545454545455	0.5	End Speed: 84.1 MPH	23	1
0.954545454545455	0.5	End Speed: 83.2 MPH	24	1
0.954545454545455	0.5	End Speed: 84.5 MPH	25	1
0.954545454545455	0.5	End Speed: 84.6 MPH	26	1
0.954545454545455	0.5	End Speed: 83.4 MPH	27	1
0.954545454545455	0.5	End Speed: 84.1 MPH	28	1
0.954545454545455	0.5	End Speed: 84.8 MPH	29	1
0.954545454545455	0.5	End Speed: 84.9 MPH	30	1
0.954545454545455	0.5	End Speed: 83.4 MPH	31	1
0.954545454545455	0.5	End Speed: 83.6 MPH	32	1
0.954545454545455	0.5	End Speed: 84.1 MPH	33	1
0.954545454545455	0.5	End Speed: 84.5 MPH	34	1
0.954545454545455	0.5	End Speed: 82.6 MPH	35	1
0.954545454545455	0.5	End Speed: 83 MPH	36	1
0.954545454545455	0.5	End Speed: 84.1 MPH	37	1
0.954545454545455	0.5	End Speed: 83 MPH	38	1
0.954545454545455	0.5	End Speed: 84.4 MPH	39	1
0.954545454545455	0.5	End Speed: 84.4 MPH	40	1
0.954545454545455	0.5	End Speed: 83.5 MPH	41	1
0.954545454545455	0.5	End Speed: 83.3 MPH	42	1
0.954545454545455	0.5	End Speed: 83.6 MPH	43	1
0.954545454545455	0.5	End Speed: 84.2 MPH	44	1
0.954545454545455	0.5	End Speed: 83.7 MPH	45	1
0.954545454545455	0.5	End Speed: 84 MPH	46	1
0.954545454545455	0.5	End Speed: 83.7 MPH	47	1
0.954545454545455	0.5	End Speed: 85.7 MPH	48	1
0.954545454545455	0.5	End Speed: 84.4 MPH	49	1
0.954545454545455	0.5	End Speed: 83.5 MPH	50	1
0.954545454545455	0.5	End Speed: 81.4 MPH	51	1
0.954545454545455	0.5	End Speed: 81.8 MPH	52	1
0.954545454545455	0.5	End Speed: 84.2 MPH	53	1
0.954545454545455	0.5	End Speed: 84.2 MPH	54	1
0.954545454545455	0.5	End Speed: 84.7 MPH	55	1
0.954545454545455	0.5	End Speed: 83.3 MPH	56	1
0.954545454545455	0.5	End Speed: 82.2 MPH	57	1
0.954545454545455	0.5	End Speed: 82.3 MPH	58	1
0.954545454545455	0.5	End Speed: 83.7 MPH	59	1
0.954545454545455	0.5	End Speed: 82.8 MPH	60	1
0.954545454545455	0.5	End Speed: 83.5 MPH	61	1
0.954545454545455	0.5	End Speed: 81.8 MPH	62	1
0.954545454545455	0.5	End Speed: 82 MPH	63	1
0.954545454545455	0.5	End Speed: 84.2 MPH	64	1
0.954545454545455	0.5	End Speed: 83.6 MPH	65	1
0.954545454545455	0.5	End Speed: 82.8 MPH	66	1
0.954545454545455	0.5	End Speed: 82.1 MPH	67	1
0.954545454545455	0.5	End Speed: 83.7 MPH	68	1
0.954545454545455	0.5	End Speed: 83 MPH	69	1
0.954545454545455	0.5	End Speed: 84.5 MPH	70	1
0.954545454545455	0.5	End Speed: 84.3 MPH	71	1
0.954545454545455	0.5	End Speed: 83.3 MPH	72	1
0.954545454545455	0.5	End Speed: 83.1 MPH	73	1
0.954545454545455	0.5	End Speed: 83.7 MPH	74	1
0.954545454545455	0.5	End Speed: 81.8 MPH	75	1
0.954545454545455	0.5	End Speed: 81.7 MPH	76	1
0.954545454545455	0.5	End Speed: 83.3 MPH	77	1
0.954545454545455	0.5	End Speed: 83.8 MPH	78	1
0.954545454545455	0.5	End Speed: 81.5 MPH	79	1
0.954545454545455	0.5	End Speed: 84.2 MPH	80	1
0.954545454545455	0.5	End Speed: 81.3 MPH	81	1
0.954545454545455	0.5	End Speed: 84.7 MPH	82	1
0.954545454545455	0.5	End Speed: 84.1 MPH	83	1
0.954545454545455	0.5	End Speed: 83.5 MPH	84	1
0.954545454545455	0.5	End Speed: 85.4 MPH	85	1
0.954545454545455	0.5	End Speed: 86.1 MPH	86	1
0.954545454545455	0.5	End Speed: 85.9 MPH	87	1
0.954545454545455	0.5	End Speed: 85.7 MPH	88	1
0.954545454545455	0.5	End Speed: 84.1 MPH	89	1
0.954545454545455	0.5	End Speed: 84.2 MPH	90	1
0.954545454545455	0.5	End Speed: 85.7 MPH	91	1
0.954545454545455	0.5	End Speed: 83.7 MPH	92	1
0.954545454545455	0.5	End Speed: 83.6 MPH	93	1
0.954545454545455	0.5	End Speed: 84.7 MPH	94	1
0.954545454545455	0.5	End Speed: 85.3 MPH	95	1
0.954545454545455	0.5	End Speed: 85.5 MPH	96	1
0.954545454545455	0.5	End Speed: 84.6 MPH	97	1
0.954545454545455	0.5	End Speed: 84 MPH	98	1
0.954545454545455	0.5	End Speed: 83.8 MPH	99	1
0.954545454545455	0.5	End Speed: 83.1 MPH	100	1
0.954545454545455	0.5	End Speed: 85 MPH	101	1
0.954545454545455	0.5	End Speed: 84.5 MPH	102	1
0.954545454545455	0.5	End Speed: 84 MPH	103	1
0.954545454545455	0.5	End Speed: 85 MPH	104	1
0.954545454545455	0.5	End Speed: 83.7 MPH	105	1
0.954545454545455	0.5	End Speed: 84.2 MPH	106	1
0.954545454545455	0.5	End Speed: 85.8 MPH	107	1
0.954545454545455	0.5	End Speed: 85.3 MPH	108	1
0.954545454545455	0.5	End Speed: 84.8 MPH	109	1
0.954545454545455	0.5	End Speed: 84.5 MPH	110	1
0.954545454545455	0.5	End Speed: 84 MPH	111	1
0.954545454545455	0.5	End Speed: 83.7 MPH	112	1
0.954545454545455	0.5	End Speed: 84.4 MPH	113	1
0.954545454545455	0.5	End Speed: 84.4 MPH	114	1
0.954545454545455	0.5	End Speed: 84.9 MPH	115	1
0.954545454545455	0.5	End Speed: 84.4 MPH	116	1
0.954545454545455	0.5	End Speed: 84.9 MPH	117	1
0.954545454545455	0.5	End Speed: 84 MPH	118	1
0.954545454545455	0.5	End Speed: 83.8 MPH	119	1
0.954545454545455	0.5	End Speed: 84.8 MPH	120	1
0.954545454545455	0.5	End Speed: 84.9 MPH	121	1
0.954545454545455	0.5	End Speed: 83.4 MPH	122	1
0.954545454545455	0.5	End Speed: 82.2 MPH	123	1
0.954545454545455	0.5	End Speed: 83.7 MPH	124	1
0.954545454545455	0.5	End Speed: 82.9 MPH	125	1
0.954545454545455	0.5	End Speed: 84.2 MPH	126	1
0.954545454545455	0.5	End Speed: 83.9 MPH	127	1
0.954545454545455	0.5	End Speed: 84.8 MPH	128	1
0.954545454545455	0.5	End Speed: 84.1 MPH	129	1
0.954545454545455	0.5	End Speed: 83.8 MPH	130	1
0.954545454545455	0.5	End Speed: 84.3 MPH	131	1
0.954545454545455	0.5	End Speed: 83.9 MPH	132	1
0.954545454545455	0.5	End Speed: 85.4 MPH	133	1
0.954545454545455	0.5	End Speed: 84.9 MPH	134	1
0.954545454545455	0.5	End Speed: 85.3 MPH	135	1
0.954545454545455	0.5	End Speed: 85.8 MPH	136	1
0.954545454545455	0.5	End Speed: 86.5 MPH	137	1
0.954545454545455	0.5	End Speed: 85.6 MPH	138	1
0.954545454545455	0.5	End Speed: 85 MPH	139	1
0.954545454545455	0.5	End Speed: 85.8 MPH	140	1
0.954545454545455	0.5	End Speed: 86.3 MPH	141	1
0.954545454545455	0.5	End Speed: 83.8 MPH	142	1
0.954545454545455	0.5	End Speed: 85 MPH	143	1
0.954545454545455	0.5	End Speed: 84.7 MPH	144	1
0.954545454545455	0.5	End Speed: 83.1 MPH	145	1
0.954545454545455	0.5	End Speed: 83.7 MPH	146	1
0.954545454545455	0.5	End Speed: 84.2 MPH	147	1
0.954545454545455	0.5	End Speed: 84.4 MPH	148	1
0.954545454545455	0.5	End Speed: 83.5 MPH	149	1
0.954545454545455	0.5	End Speed: 83.4 MPH	150	1
0.954545454545455	0.5	End Speed: 83.4 MPH	151	1
0.954545454545455	0.5	End Speed: 83.1 MPH	152	1
0.954545454545455	0.5	End Speed: 82.9 MPH	153	1
0.954545454545455	0.5	End Speed: 83.3 MPH	154	1
0.954545454545455	0.5	End Speed: 83.3 MPH	155	1
0.954545454545455	0.5	End Speed: 84.6 MPH	156	1
0.954545454545455	0.5	End Speed: 83.2 MPH	157	1
0.954545454545455	0.5	End Speed: 84.5 MPH	158	1
0.954545454545455	0.5	End Speed: 83.8 MPH	159	1
0.954545454545455	0.5	End Speed: 84.1 MPH	160	1
0.954545454545455	0.5	End Speed: 84.2 MPH	161	1
0.954545454545455	0.5	End Speed: 82.6 MPH	162	1
0.954545454545455	0.5	End Speed: 82.8 MPH	163	1
0.954545454545455	0.5	End Speed: 82.9 MPH	164	1
0.954545454545455	0.5	End Speed: 84 MPH	165	1
0.954545454545455	0.5	End Speed: 84.5 MPH	166	1
0.954545454545455	0.5	End Speed: 83.5 MPH	167	1
0.954545454545455	0.5	End Speed: 82.9 MPH	168	1
0.954545454545455	0.5	End Speed: 84.7 MPH	169	1
0.954545454545455	0.5	End Speed: 83.9 MPH	170	1
0.954545454545455	0.5	End Speed: 84.3 MPH	171	1
0.954545454545455	0.5	End Speed: 84.3 MPH	172	1
0.954545454545455	0.5	End Speed: 84.1 MPH	173	1
0.954545454545455	0.5	End Speed: 84.1 MPH	174	1
0.954545454545455	0.5	End Speed: 84.6 MPH	175	1
0.954545454545455	0.5	End Speed: 84.5 MPH	176	1
0.954545454545455	0.5	End Speed: 85.8 MPH	177	1
0.954545454545455	0.5	End Speed: 84.5 MPH	178	1
0.954545454545455	0.5	End Speed: 85.2 MPH	179	1
0.954545454545455	0.5	End Speed: 85.4 MPH	180	1
0.954545454545455	0.5	End Speed: 83.7 MPH	181	1
0.954545454545455	0.5	End Speed: 84.7 MPH	182	1
0.954545454545455	0.5	End Speed: 84.9 MPH	183	1
0.954545454545455	0.5	End Speed: 84.3 MPH	184	1
0.954545454545455	0.5	End Speed: 84.7 MPH	185	1
0.954545454545455	0.5	End Speed: 83.9 MPH	186	1
0.954545454545455	0.5	End Speed: 83.6 MPH	187	1
0.954545454545455	0.5	End Speed: 84.1 MPH	188	1
0.954545454545455	0.5	End Speed: 85 MPH	189	1
0.954545454545455	0.5	End Speed: 84.9 MPH	190	1
0.954545454545455	0.5	End Speed: 85.3 MPH	191	1
0.954545454545455	0.5	End Speed: 84.4 MPH	192	1
0.954545454545455	0.5	End Speed: 83.7 MPH	193	1
0.954545454545455	0.5	End Speed: 84.5 MPH	194	1
0.954545454545455	0.5	End Speed: 85.3 MPH	195	1
0.954545454545455	0.5	End Speed: 83.4 MPH	196	1
0.954545454545455	0.5	End Speed: 82.6 MPH	197	1
0.954545454545455	0.5	End Speed: 84.6 MPH	198	1
0.954545454545455	0.5	End Speed: 86 MPH	199	1
0.954545454545455	0.5	End Speed: 84.6 MPH	200	1
0.954545454545455	0.5	End Speed: 86.5 MPH	201	1
0.954545454545455	0.5	End Speed: 84.8 MPH	202	1
0.954545454545455	0.5	End Speed: 85.8 MPH	203	1
0.954545454545455	0.5	End Speed: 84.2 MPH	204	1
0.954545454545455	0.5	End Speed: 84.6 MPH	205	1
0.954545454545455	0.5	End Speed: 83.9 MPH	206	1
0.954545454545455	0.5	End Speed: 84.8 MPH	207	1
0.954545454545455	0.5	End Speed: 84.9 MPH	208	1
0.954545454545455	0.5	End Speed: 84.9 MPH	209	1
0.954545454545455	0.5	End Speed: 84.3 MPH	210	1
0.954545454545455	0.5	End Speed: 84.7 MPH	211	1
0.954545454545455	0.5	End Speed: 84.9 MPH	212	1
0.954545454545455	0.5	End Speed: 86.3 MPH	213	1
0.954545454545455	0.5	End Speed: 85.8 MPH	214	1
0.954545454545455	0.5	End Speed: 86.1 MPH	215	1
0.954545454545455	0.5	End Speed: 85.5 MPH	216	1
0.954545454545455	0.5	End Speed: 84.4 MPH	217	1
0.954545454545455	0.5	End Speed: 84.1 MPH	218	1
0.954545454545455	0.5	End Speed: 85.2 MPH	219	1
0.954545454545455	0.5	End Speed: 85.8 MPH	220	1
0.954545454545455	0.5	End Speed: 84.7 MPH	221	1
0.954545454545455	0.5	End Speed: 85.2 MPH	222	1
0.954545454545455	0.5	End Speed: 85.5 MPH	223	1
0.954545454545455	0.5	End Speed: 83.4 MPH	224	1
0.954545454545455	0.5	End Speed: 86.2 MPH	225	1
0.954545454545455	0.5	End Speed: 83.5 MPH	226	1
0.954545454545455	0.5	End Speed: 84.2 MPH	227	1
0.954545454545455	0.5	End Speed: 83.9 MPH	228	1
0.954545454545455	0.5	End Speed: 84 MPH	229	1
0.954545454545455	0.5	End Speed: 84.3 MPH	230	1
0.954545454545455	0.5	End Speed: 85 MPH	231	1
0.954545454545455	0.5	End Speed: 85.2 MPH	232	1
0.954545454545455	0.5	End Speed: 85.5 MPH	233	1
0.954545454545455	0.5	End Speed: 84.6 MPH	234	1
0.954545454545455	0.5	End Speed: 84.6 MPH	235	1
0.954545454545455	0.5	End Speed: 83.2 MPH	236	1
0.954545454545455	0.5	End Speed: 84.5 MPH	237	1
0.954545454545455	0.5	End Speed: 83.6 MPH	238	1
0.954545454545455	0.5	End Speed: 85.2 MPH	239	1
0.954545454545455	0.5	End Speed: 85.7 MPH	240	1
0.954545454545455	0.5	End Speed: 85 MPH	241	1
0.954545454545455	0.5	End Speed: 84.5 MPH	242	1
0.954545454545455	0.5	End Speed: 82.4 MPH	243	1
0.954545454545455	0.5	End Speed: 85.2 MPH	244	1
0.954545454545455	0.5	End Speed: 83.5 MPH	245	1
0.954545454545455	0.5	End Speed: 83.1 MPH	246	1
0.954545454545455	0.5	End Speed: 85.1 MPH	247	1
0.954545454545455	0.5	End Speed: 83.5 MPH	248	1
0.954545454545455	0.5	End Speed: 83.6 MPH	249	1
0.954545454545455	0.5	End Speed: 83.1 MPH	250	1
0.954545454545455	0.5	End Speed: 82.9 MPH	251	1
0.954545454545455	0.5	End Speed: 85.5 MPH	252	1
0.954545454545455	0.5	End Speed: 86.5 MPH	253	1
0.954545454545455	0.5	End Speed: 85.6 MPH	254	1
0.954545454545455	0.5	End Speed: 84.8 MPH	255	1
0.954545454545455	0.5	End Speed: 84.6 MPH	256	1
0.954545454545455	0.5	End Speed: 82.6 MPH	257	1
0.954545454545455	0.5	End Speed: 83.6 MPH	258	1
0.954545454545455	0.5	End Speed: 82.4 MPH	259	1
0.954545454545455	0.5	End Speed: 82.9 MPH	260	1
0.954545454545455	0.5	End Speed: 82.5 MPH	261	1
0.954545454545455	0.5	End Speed: 82.8 MPH	262	1
0.954545454545455	0.5	End Speed: 83.9 MPH	263	1
0.954545454545455	0.5	End Speed: 83.9 MPH	264	1
0.954545454545455	0.5	End Speed: 84.8 MPH	265	1
0.954545454545455	0.5	End Speed: 85.2 MPH	266	1
0.954545454545455	0.5	End Speed: 82.9 MPH	267	1
0.954545454545455	0.5	End Speed: 82.6 MPH	268	1
0.954545454545455	0.5	End Speed: 84.4 MPH	269	1
0.954545454545455	0.5	End Speed: 84 MPH	270	1
0.954545454545455	0.5	End Speed: 84.3 MPH	271	1
0.954545454545455	0.5	End Speed: 83.7 MPH	272	1
0.954545454545455	0.5	End Speed: 83.3 MPH	273	1
0.954545454545455	0.5	End Speed: 83.4 MPH	274	1
0.954545454545455	0.5	End Speed: 84.3 MPH	275	1
0.954545454545455	0.5	End Speed: 84.2 MPH	276	1
0.954545454545455	0.5	End Speed: 83.8 MPH	277	1
0.954545454545455	0.5	End Speed: 84.3 MPH	278	1
0.954545454545455	0.5	End Speed: 84.2 MPH	279	1
0.954545454545455	0.5	End Speed: 85.3 MPH	280	1
0.954545454545455	0.5	End Speed: 85.5 MPH	281	1
0.954545454545455	0.5	End Speed: 83.9 MPH	282	1
0.954545454545455	0.5	End Speed: 84.9 MPH	283	1
0.954545454545455	0.5	End Speed: 84.1 MPH	284	1
0.954545454545455	0.5	End Speed: 82.7 MPH	285	1
0.954545454545455	0.5	End Speed: 83.2 MPH	286	1
0.954545454545455	0.5	End Speed: 83 MPH	287	1
0.954545454545455	0.5	End Speed: 81.7 MPH	288	1
0.954545454545455	0.5	End Speed: 84.4 MPH	289	1
0.954545454545455	0.5	End Speed: 83.7 MPH	290	1
0.954545454545455	0.5	End Speed: 85.3 MPH	291	1
0.954545454545455	0.5	End Speed: 85.3 MPH	292	1
0.954545454545455	0.5	End Speed: 84.5 MPH	293	1
0.954545454545455	0.5	End Speed: 83.4 MPH	294	1
0.954545454545455	0.5	End Speed: 83.6 MPH	295	1
0.954545454545455	0.5	End Speed: 84.5 MPH	296	1
0.954545454545455	0.5	End Speed: 84.1 MPH	297	1
0.954545454545455	0.5	End Speed: 86.2 MPH	298	1
0.954545454545455	0.5	End Speed: 85.9 MPH	299	1
0.954545454545455	0.5	End Speed: 84.6 MPH	300	1
0.954545454545455	0.5	End Speed: 86.1 MPH	301	1
0.954545454545455	0.5	End Speed: 85.8 MPH	302	1
0.954545454545455	0.5	End Speed: 84.6 MPH	303	1
0.954545454545455	0.5	End Speed: 83.9 MPH	304	1
0.954545454545455	0.5	End Speed: 85.2 MPH	305	1
0.954545454545455	0.5	End Speed: 84.8 MPH	306	1
0.954545454545455	0.5	End Speed: 86.9 MPH	307	1
0.954545454545455	0.5	End Speed: 86.6 MPH	308	1
0.954545454545455	0.5	End Speed: 85.2 MPH	309	1
0.954545454545455	0.5	End Speed: 84.5 MPH	310	1
0.954545454545455	0.5	End Speed: 84.5 MPH	311	1
0.954545454545455	0.5	End Speed: 85.3 MPH	312	1
0.954545454545455	0.5	End Speed: 85.3 MPH	313	1
0.954545454545455	0.5	End Speed: 86.1 MPH	314	1
0.954545454545455	0.5	End Speed: 86 MPH	315	1
0.954545454545455	0.5	End Speed: 84.7 MPH	316	1
0.954545454545455	0.5	End Speed: 84.4 MPH	317	1
0.954545454545455	0.5	End Speed: 85.1 MPH	318	1
0.954545454545455	0.5	End Speed: 84.6 MPH	319	1
0.954545454545455	0.5	End Speed: 85 MPH	320	1
0.954545454545455	0.5	End Speed: 84.5 MPH	321	1
0.954545454545455	0.5	End Speed: 83.3 MPH	322	1
0.954545454545455	0.5	End Speed: 85.3 MPH	323	1
0.954545454545455	0.5	End Speed: 85.1 MPH	324	1
0.954545454545455	0.5	End Speed: 84.8 MPH	325	1
0.954545454545455	0.5	End Speed: 84.9 MPH	326	1
0.954545454545455	0.5	End Speed: 84.5 MPH	327	1
0.954545454545455	0.5	End Speed: 84.6 MPH	328	1
0.954545454545455	0.5	End Speed: 84.2 MPH	329	1
0.954545454545455	0.5	End Speed: 84.1 MPH	330	1
0.954545454545455	0.5	End Speed: 84.7 MPH	331	1
0.954545454545455	0.5	End Speed: 84.9 MPH	332	1
0.954545454545455	0.5	End Speed: 85 MPH	333	1
0.954545454545455	0.5	End Speed: 85.2 MPH	334	1
0.954545454545455	0.5	End Speed: 85.8 MPH	335	1
0.954545454545455	0.5	End Speed: 85.2 MPH	336	1
0.954545454545455	0.5	End Speed: 84.8 MPH	337	1
0.954545454545455	0.5	End Speed: 84.2 MPH	338	1
0.954545454545455	0.5	End Speed: 85.6 MPH	339	1
0.954545454545455	0.5	End Speed: 84.7 MPH	340	1
0.954545454545455	0.5	End Speed: 84.3 MPH	341	1
0.954545454545455	0.5	End Speed: 85.5 MPH	342	1
0.954545454545455	0.5	End Speed: 85.3 MPH	343	1
0.954545454545455	0.5	End Speed: 84.7 MPH	344	1
0.954545454545455	0.5	End Speed: 84.6 MPH	345	1
0.954545454545455	0.5	End Speed: 84.4 MPH	346	1
0.954545454545455	0.5	End Speed: 84.7 MPH	347	1
0.954545454545455	0.5	End Speed: 84.1 MPH	348	1
0.954545454545455	0.5	End Speed: 86.1 MPH	349	1
0.954545454545455	0.5	End Speed: 83.7 MPH	350	1
0.954545454545455	0.5	End Speed: 84.4 MPH	351	1
0.954545454545455	0.5	End Speed: 85.6 MPH	352	1
0.954545454545455	0.5	End Speed: 84.8 MPH	353	1
0.954545454545455	0.5	End Speed: 85.5 MPH	354	1
0.954545454545455	0.5	End Speed: 84 MPH	355	1
0.954545454545455	0.5	End Speed: 85.7 MPH	356	1
0.954545454545455	0.5	End Speed: 85.4 MPH	357	1
0.954545454545455	0.5	End Speed: 86.8 MPH	358	1
0.954545454545455	0.5	End Speed: 86.3 MPH	359	1
0.954545454545455	0.5	End Speed: 85.9 MPH	360	1
0.954545454545455	0.5	End Speed: 84.9 MPH	361	1
0.954545454545455	0.5	End Speed: 86.2 MPH	362	1
0.954545454545455	0.5	End Speed: 86.3 MPH	363	1
0.954545454545455	0.5	End Speed: 86.2 MPH	364	1
0.954545454545455	0.5	End Speed: 86.6 MPH	365	1
0.954545454545455	0.5	End Speed: 85.6 MPH	366	1
0.954545454545455	0.5	End Speed: 86.3 MPH	367	1
0.954545454545455	0.5	End Speed: 86 MPH	368	1
0.954545454545455	0.5	End Speed: 85.9 MPH	369	1
0.954545454545455	0.5	End Speed: 84.9 MPH	370	1
0.954545454545455	0.5	End Speed: 85.3 MPH	371	1
0.954545454545455	0.5	End Speed: 86.5 MPH	372	1
0.954545454545455	0.5	End Speed: 86.3 MPH	373	1
0.954545454545455	0.5	End Speed: 85.2 MPH	374	1
0.954545454545455	0.5	End Speed: 85.7 MPH	375	1
0.954545454545455	0.5	End Speed: 85.8 MPH	376	1
